version,domain,variable,core,ordinal
3.1.2,FA,VISIT,Perm,23
3.1.2,FA,VISITDY,Perm,24
3.1.2,FA,FADTC,Perm,25
3.1.2,FA,FADY,Perm,26
3.1.2,TA,STUDYID,Req,1
3.1.2,TA,DOMAIN,Req,2
3.1.2,TA,ARMCD,Req,3
3.1.2,TA,ARM,Req,4
3.1.2,TA,TAETORD,Req,5
3.1.2,TA,ETCD,Req,6
3.1.2,TA,ELEMENT,Perm,7
3.1.2,TA,TABRANCH,Exp,8
3.1.2,TA,TATRANS,Exp,9
3.1.2,TA,EPOCH,Req,10
3.1.2,TE,STUDYID,Req,1
3.1.2,TE,DOMAIN,Req,2
3.1.2,TE,ETCD,Req,3
3.1.2,TE,ELEMENT,Req,4
3.1.2,TE,TESTRL,Req,5
3.1.2,TE,TEENRL,Perm,6
3.1.2,TE,TEDUR,Perm,7
3.1.2,TV,STUDYID,Req,1
3.1.2,TV,DOMAIN,Req,2
3.1.2,TV,VISITNUM,Req,3
3.1.2,TV,VISIT,Perm,4
3.1.2,TV,VISITDY,Perm,5
3.1.2,TV,ARMCD,Exp,6
3.1.2,TV,ARM,Perm,7
3.1.2,TV,TVSTRL,Req,8
3.1.2,TV,TVENRL,Perm,9
3.1.2,TI,STUDYID,Req,1
3.1.2,TI,DOMAIN,Req,2
3.1.2,TI,IETESTCD,Req,3
3.1.2,TI,IETEST,Req,4
3.1.2,TI,IECAT,Req,5
3.1.2,TI,IESCAT,Perm,6
3.1.2,TI,TIRL,Perm,7
3.1.2,TI,TIVERS,Perm,8
3.1.2,TS,STUDYID,Req,1
3.1.2,TS,DOMAIN,Req,2
3.1.2,TS,TSSEQ,Req,3
3.1.2,TS,TSGRPID,Perm,4
3.1.2,TS,TSPARMCD,Req,5
3.1.2,TS,TSPARM,Req,6
3.1.2,TS,TSVAL,Req,7
3.1.2,RELREC,STUDYID,Req,1
3.1.2,RELREC,RDOMAIN,Req,2
3.1.2,RELREC,USUBJID,Exp,3
3.1.2,RELREC,IDVAR,Req,4
3.1.2,RELREC,IDVARVAL,Exp,5
3.1.2,RELREC,RELTYPE,Exp,6
3.1.2,RELREC,RELID,Req,7
3.1.2,SUPPQUAL,STUDYID,Req,1
3.1.2,SUPPQUAL,RDOMAIN,Req,2
3.1.2,SUPPQUAL,USUBJID,Req,3
3.1.2,SUPPQUAL,IDVAR,Exp,4
3.1.2,SUPPQUAL,IDVARVAL,Exp,5
3.1.2,SUPPQUAL,QNAM,Req,6
3.1.2,SUPPQUAL,QLABEL,Req,7
3.1.2,SUPPQUAL,QVAL,Req,8
3.1.2,SUPPQUAL,QORIG,Req,9
3.1.2,SUPPQUAL,QEVAL,Exp,10
3.1.3,DM,STUDYID,Req,1
3.1.3,DM,DOMAIN,Req,2
3.1.3,DM,USUBJID,Req,3
3.1.3,DM,SUBJID,Req,4
3.1.3,DM,RFSTDTC,Exp,5
3.1.3,DM,RFENDTC,Exp,6
3.1.3,DM,RFXSTDTC,Exp,7
3.1.3,DM,RFXENDTC,Exp,8
3.1.3,DM,RFICDTC,Exp,9
3.1.3,DM,RFPENDTC,Exp,10
3.1.3,DM,DTHDTC,Exp,11
3.1.3,DM,DTHFL,Exp,12
3.1.3,DM,SITEID,Req,13
3.1.3,DM,INVID,Perm,14
3.1.3,DM,INVNAM,Perm,15
3.1.3,DM,BRTHDTC,Perm,16
3.1.3,DM,AGE,Exp,17
3.1.3,DM,AGEU,Exp,18
3.1.3,DM,SEX,Req,19
3.1.3,DM,RACE,Exp,20
3.1.3,DM,ETHNIC,Perm,21
3.1.3,DM,ARMCD,Req,22
3.1.3,DM,ARM,Req,23
3.1.3,DM,ACTARMCD,Req,24
3.1.3,DM,ACTARM,Req,25
3.1.3,DM,COUNTRY,Req,26
3.1.3,DM,DMDTC,Perm,27
3.1.3,DM,DMDY,Perm,28
3.1.3,CO,STUDYID,Req,1
3.1.3,CO,DOMAIN,Req,2
3.1.3,CO,RDOMAIN,Perm,3
3.1.3,CO,USUBJID,Req,4
3.1.3,CO,COSEQ,Req,5
3.1.3,CO,IDVAR,Perm,6
3.1.3,CO,IDVARVAL,Perm,7
3.1.3,CO,COREF,Perm,8
3.1.3,CO,COVAL,Req,9
3.1.3,CO,COEVAL,Perm,10
3.1.3,CO,CODTC,Perm,11
3.1.3,SE,STUDYID,Req,1
3.1.3,SE,DOMAIN,Req,2
3.1.3,SE,USUBJID,Req,3
3.1.3,SE,SESEQ,Req,4
3.1.3,SE,ETCD,Req,5
3.1.3,SE,ELEMENT,Perm,6
3.1.3,SE,SESTDTC,Req,7
3.1.3,SE,SEENDTC,Exp,8
3.1.3,SE,TAETORD,Perm,9
3.1.3,SE,EPOCH,Perm,10
3.1.3,SE,SEUPDES,Perm,11
3.1.3,SV,STUDYID,Req,1
3.1.3,SV,DOMAIN,Req,2
3.1.3,SV,USUBJID,Req,3
3.1.3,SV,VISITNUM,Req,4
3.1.3,SV,VISIT,Perm,5
3.1.3,SV,VISITDY,Perm,6
3.1.3,SV,SVSTDTC,Exp,7
3.1.3,SV,SVENDTC,Exp,8
3.1.3,SV,SVSTDY,Perm,9
3.1.3,SV,SVENDY,Perm,10
3.1.3,SV,SVUPDES,Perm,11
3.1.3,CM,STUDYID,Req,1
3.1.3,CM,DOMAIN,Req,2
3.1.3,CM,USUBJID,Req,3
3.1.3,CM,CMSEQ,Req,4
3.1.3,CM,CMGRPID,Perm,5
3.1.3,CM,CMSPID,Perm,6
3.1.3,CM,CMTRT,Req,7
3.1.3,CM,CMMODIFY,Perm,8
3.1.3,CM,CMDECOD,Perm,9
3.1.3,CM,CMCAT,Perm,10
3.1.3,CM,CMSCAT,Perm,11
3.1.3,CM,CMPRESP,Perm,12
3.1.3,CM,CMOCCUR,Perm,13
3.1.3,CM,CMSTAT,Perm,14
3.1.3,CM,CMREASND,Perm,15
3.1.3,CM,CMINDC,Perm,16
3.1.3,CM,CMCLAS,Perm,17
3.1.3,CM,CMCLASCD,Perm,18
3.1.3,CM,CMDOSE,Perm,19
3.1.3,CM,CMDOSTXT,Perm,20
3.1.3,CM,CMDOSU,Perm,21
3.1.3,CM,CMDOSFRM,Perm,22
3.1.3,CM,CMDOSFRQ,Perm,23
3.1.3,CM,CMDOSTOT,Perm,24
3.1.3,CM,CMDOSRGM,Perm,25
3.1.3,CM,CMROUTE,Perm,26
3.1.3,CM,CMSTDTC,Perm,27
3.1.3,CM,CMENDTC,Perm,28
3.1.3,CM,CMSTDY,Perm,29
3.1.3,CM,CMENDY,Perm,30
3.1.3,CM,CMDUR,Perm,31
3.1.3,CM,CMSTRF,Perm,32
3.1.3,CM,CMENRF,Perm,33
3.1.3,CM,CMSTRTPT,Perm,34
3.1.3,CM,CMSTTPT,Perm,35
3.1.3,CM,CMENRTPT,Perm,36
3.1.3,CM,CMENTPT,Perm,37
3.1.3,EX,STUDYID,Req,1
3.1.3,EX,DOMAIN,Req,2
3.1.3,EX,USUBJID,Req,3
3.1.3,EX,EXSEQ,Req,4
3.1.3,EX,EXGRPID,Perm,5
3.1.3,EX,EXSPID,Perm,6
3.1.3,EX,EXTRT,Req,7
3.1.3,EX,EXCAT,Perm,8
3.1.3,EX,EXSCAT,Perm,9
3.1.3,EX,EXDOSE,Exp,10
3.1.3,EX,EXDOSTXT,Perm,11
3.1.3,EX,EXDOSU,Exp,12
3.1.3,EX,EXDOSFRM,Exp,13
3.1.3,EX,EXDOSFRQ,Perm,14
3.1.3,EX,EXDOSTOT,Perm,15
3.1.3,EX,EXDOSRGM,Perm,16
3.1.3,EX,EXROUTE,Perm,17
3.1.3,EX,EXLOT,Perm,18
3.1.3,EX,EXLOC,Perm,19
3.1.3,EX,EXTRTV,Perm,20
3.1.3,EX,EXVAMT,Perm,21
3.1.3,EX,EXVAMTU,Perm,22
3.1.3,EX,EXADJ,Perm,23
3.1.3,EX,TAETORD,Perm,24
3.1.3,EX,EPOCH,Perm,25
3.1.3,EX,EXSTDTC,Exp,26
3.1.3,EX,EXENDTC,Perm,27
3.1.3,EX,EXSTDY,Perm,28
3.1.3,EX,EXENDY,Perm,29
3.1.3,EX,EXDUR,Perm,30
3.1.3,EX,EXTPT,Perm,31
3.1.3,EX,EXTPTNUM,Perm,32
3.1.3,EX,EXELTM,Perm,33
3.1.3,EX,EXTPTREF,Perm,34
3.1.3,SU,STUDYID,Req,1
3.1.3,SU,DOMAIN,Req,2
3.1.3,SU,USUBJID,Req,3
3.1.3,SU,SUSEQ,Req,4
3.1.3,SU,SUGRPID,Perm,5
3.1.3,SU,SUSPID,Perm,6
3.1.3,SU,SUTRT,Req,7
3.1.3,SU,SUMODIFY,Perm,8
3.1.3,SU,SUDECOD,Perm,9
3.1.3,SU,SUCAT,Perm,10
3.1.3,SU,SUSCAT,Perm,11
3.1.3,SU,SUPRESP,Perm,12
3.1.3,SU,SUOCCUR,Perm,13
3.1.3,SU,SUSTAT,Perm,14
3.1.3,SU,SUREASND,Perm,15
3.1.3,SU,SUCLAS,Perm,16
3.1.3,SU,SUCLASCD,Perm,17
3.1.3,SU,SUDOSE,Perm,18
3.1.3,SU,SUDOSTXT,Perm,19
3.1.3,SU,SUDOSU,Perm,20
3.1.3,SU,SUDOSFRM,Perm,21
3.1.3,SU,SUDOSFRQ,Perm,22
3.1.3,SU,SUDOSTOT,Perm,23
3.1.3,SU,SUROUTE,Perm,24
3.1.3,SU,SUSTDTC,Perm,25
3.1.3,SU,SUENDTC,Perm,26
3.1.3,SU,SUSTDY,Perm,27
3.1.3,SU,SUENDY,Perm,28
3.1.3,SU,SUDUR,Perm,29
3.1.3,SU,SUSTRF,Perm,30
3.1.3,SU,SUENRF,Perm,31
3.1.3,SU,SUSTRTPT,Perm,32
3.1.3,SU,SUSTTPT,Perm,33
3.1.3,SU,SUENRTPT,Perm,34
3.1.3,SU,SUENTPT,Perm,35
3.1.3,AE,STUDYID,Req,1
3.1.3,AE,DOMAIN,Req,2
3.1.3,AE,USUBJID,Req,3
3.1.3,AE,AESEQ,Req,4
3.1.3,AE,AEGRPID,Perm,5
3.1.3,AE,AEREFID,Perm,6
3.1.3,AE,AESPID,Perm,7
3.1.3,AE,AETERM,Req,8
3.1.3,AE,AEMODIFY,Perm,9
3.1.3,AE,AELLT,Exp,10
3.1.3,AE,AELLTCD,Exp,11
3.1.3,AE,AEDECOD,Req,12
3.1.3,AE,AEPTCD,Exp,13
3.1.3,AE,AEHLT,Exp,14
3.1.3,AE,AEHLTCD,Exp,15
3.1.3,AE,AEHLGT,Exp,16
3.1.3,AE,AEHLGTCD,Exp,17
3.1.3,AE,AECAT,Perm,18
3.1.3,AE,AESCAT,Perm,19
3.1.3,AE,AEPRESP,Perm,20
3.1.3,AE,AEBODSYS,Exp,21
3.1.3,AE,AEBDSYCD,Exp,22
3.1.3,AE,AESOC,Exp,23
3.1.3,AE,AESOCCD,Exp,24
3.1.3,AE,AELOC,Perm,25
3.1.3,AE,AESEV,Perm,26
3.1.3,AE,AESER,Exp,27
3.1.3,AE,AEACN,Exp,28
3.1.3,AE,AEACNOTH,Perm,29
3.1.3,AE,AEREL,Exp,30
3.1.3,AE,AERELNST,Perm,31
3.1.3,AE,AEPATT,Perm,32
3.1.3,AE,AEOUT,Perm,33
3.1.3,AE,AESCAN,Perm,34
3.1.3,AE,AESCONG,Perm,35
3.1.3,AE,AESDISAB,Perm,36
3.1.3,AE,AESDTH,Perm,37
3.1.3,AE,AESHOSP,Perm,38
3.1.3,AE,AESLIFE,Perm,39
3.1.3,AE,AESOD,Perm,40
3.1.3,AE,AESMIE,Perm,41
3.1.3,AE,AECONTRT,Perm,42
3.1.3,AE,AETOXGR,Perm,43
3.1.3,AE,AESTDTC,Exp,44
3.1.3,AE,AEENDTC,Exp,45
3.1.3,AE,AESTDY,Perm,46
3.1.3,AE,AEENDY,Perm,47
3.1.3,AE,AEDUR,Perm,48
3.1.3,AE,AEENRF,Perm,49
3.1.3,AE,AEENRTPT,Perm,50
3.1.3,AE,AEENTPT,Perm,51
3.1.3,DS,STUDYID,Req,1
3.1.3,DS,DOMAIN,Req,2
3.1.3,DS,USUBJID,Req,3
3.1.3,DS,DSSEQ,Req,4
3.1.3,DS,DSGRPID,Perm,5
3.1.3,DS,DSREFID,Perm,6
3.1.3,DS,DSSPID,Perm,7
3.1.3,DS,DSTERM,Req,8
3.1.3,DS,DSDECOD,Req,9
3.1.3,DS,DSCAT,Exp,10
3.1.3,DS,DSSCAT,Perm,11
3.1.3,DS,EPOCH,Perm,12
3.1.3,DS,DSDTC,Perm,13
3.1.3,DS,DSSTDTC,Exp,14
3.1.3,DS,DSSTDY,Perm,15
3.1.3,MH,STUDYID,Req,1
3.1.3,MH,DOMAIN,Req,2
3.1.3,MH,USUBJID,Req,3
3.1.3,MH,MHSEQ,Req,4
3.1.3,MH,MHGRPID,Perm,5
3.1.3,MH,MHREFID,Perm,6
3.1.3,MH,MHSPID,Perm,7
3.1.3,MH,MHTERM,Req,8
3.1.3,MH,MHMODIFY,Perm,9
3.1.3,MH,MHDECOD,Perm,10
3.1.3,MH,MHCAT,Perm,11
3.1.3,MH,MHSCAT,Perm,12
3.1.3,MH,MHPRESP,Perm,13
3.1.3,MH,MHOCCUR,Perm,14
3.1.3,MH,MHSTAT,Perm,15
3.1.3,MH,MHREASND,Perm,16
3.1.3,MH,MHBODSYS,Perm,17
3.1.3,MH,MHDTC,Perm,18
3.1.3,MH,MHSTDTC,Perm,19
3.1.3,MH,MHENDTC,Perm,20
3.1.3,MH,MHDY,Perm,21
3.1.3,MH,MHENRF,Perm,22
3.1.3,MH,MHENRTPT,Perm,23
3.1.3,MH,MHENTPT,Perm,24
3.1.3,DV,STUDYID,Req,1
3.1.3,DV,DOMAIN,Req,2
3.1.3,DV,USUBJID,Req,3
3.1.3,DV,DVSEQ,Req,4
3.1.3,DV,DVREFID,Perm,5
3.1.3,DV,DVSPID,Perm,6
3.1.3,DV,DVTERM,Req,7
3.1.3,DV,DVDECOD,Perm,8
3.1.3,DV,DVCAT,Perm,9
3.1.3,DV,DVSCAT,Perm,10
3.1.3,DV,EPOCH,Perm,11
3.1.3,DV,DVSTDTC,Perm,12
3.1.3,DV,DVENDTC,Perm,13
3.1.3,CE,STUDYID,Req,1
3.1.3,CE,DOMAIN,Req,2
3.1.3,CE,USUBJID,Req,3
3.1.3,CE,CESEQ,Req,4
3.1.3,CE,CEGRPID,Perm,5
3.1.3,CE,CEREFID,Perm,6
3.1.3,CE,CESPID,Perm,7
3.1.3,CE,CETERM,Req,8
3.1.3,CE,CEDECOD,Perm,9
3.1.3,CE,CECAT,Perm,10
3.1.3,CE,CESCAT,Perm,11
3.1.3,CE,CEPRESP,Perm,12
3.1.3,CE,CEOCCUR,Perm,13
3.1.3,CE,CESTAT,Perm,14
3.1.3,CE,CEREASND,Perm,15
3.1.3,CE,CEBODSYS,Perm,16
3.1.3,CE,CESEV,Perm,17
3.1.3,CE,CEDTC,Perm,18
3.1.3,CE,CESTDTC,Perm,19
3.1.3,CE,CEENDTC,Perm,20
3.1.3,CE,CEDY,Perm,21
3.1.3,CE,CESTRF,Perm,22
3.1.3,CE,CEENRF,Perm,23
3.1.3,CE,CESTRTPT,Perm,24
3.1.3,CE,CESTTPT,Perm,25
3.1.3,CE,CEENRTPT,Perm,26
3.1.3,CE,CEENTPT,Perm,27
3.1.3,EG,STUDYID,Req,1
3.1.3,EG,DOMAIN,Req,2
3.1.3,EG,USUBJID,Req,3
3.1.3,EG,EGSEQ,Req,4
3.1.3,EG,EGGRPID,Perm,5
3.1.3,EG,EGREFID,Perm,6
3.1.3,EG,EGSPID,Perm,7
3.1.3,EG,EGTESTCD,Req,8
3.1.3,EG,EGTEST,Req,9
3.1.3,EG,EGCAT,Perm,10
3.1.3,EG,EGSCAT,Perm,11
3.1.3,EG,EGPOS,Perm,12
3.1.3,EG,EGORRES,Exp,13
3.1.3,EG,EGORRESU,Perm,14
3.1.3,EG,EGSTRESC,Exp,15
3.1.3,EG,EGSTRESN,Perm,16
3.1.3,EG,EGSTRESU,Perm,17
3.1.3,EG,EGSTAT,Perm,18
3.1.3,EG,EGREASND,Perm,19
3.1.3,EG,EGXFN,Perm,20
3.1.3,EG,EGNAM,Perm,21
3.1.3,EG,EGLOC,Perm,22
3.1.3,EG,EGMETHOD,Perm,23
3.1.3,EG,EGBLFL,Exp,24
3.1.3,EG,EGDRVFL,Perm,25
3.1.3,EG,EGEVAL,Perm,26
3.1.3,EG,VISITNUM,Exp,27
3.1.3,EG,VISIT,Perm,28
3.1.3,EG,VISITDY,Perm,29
3.1.3,EG,EGDTC,Exp,30
3.1.3,EG,EGDY,Perm,31
3.1.3,EG,EGTPT,Perm,32
3.1.3,EG,EGTPTNUM,Perm,33
3.1.3,EG,EGELTM,Perm,34
3.1.3,EG,EGTPTREF,Perm,35
3.1.3,EG,EGRFTDTC,Perm,36
3.1.3,IE,STUDYID,Req,1
3.1.3,IE,DOMAIN,Req,2
3.1.3,IE,USUBJID,Req,3
3.1.3,IE,IESEQ,Req,4
3.1.3,IE,IESPID,Perm,5
3.1.3,IE,IETESTCD,Req,6
3.1.3,IE,IETEST,Req,7
3.1.3,IE,IECAT,Req,8
3.1.3,IE,IESCAT,Perm,9
3.1.3,IE,IEORRES,Req,10
3.1.3,IE,IESTRESC,Req,11
3.1.3,IE,VISITNUM,Perm,12
3.1.3,IE,VISIT,Perm,13
3.1.3,IE,VISITDY,Perm,14
3.1.3,IE,IEDTC,Perm,15
3.1.3,IE,IEDY,Perm,16
3.1.3,LB,STUDYID,Req,1
3.1.3,LB,DOMAIN,Req,2
3.1.3,LB,USUBJID,Req,3
3.1.3,LB,LBSEQ,Req,4
3.1.3,LB,LBGRPID,Perm,5
3.1.3,LB,LBREFID,Perm,6
3.1.3,LB,LBSPID,Perm,7
3.1.3,LB,LBTESTCD,Req,8
3.1.3,LB,LBTEST,Req,9
3.1.3,LB,LBCAT,Exp,10
3.1.3,LB,LBSCAT,Perm,11
3.1.3,LB,LBORRES,Exp,12
3.1.3,LB,LBORRESU,Exp,13
3.1.3,LB,LBORNRLO,Exp,14
3.1.3,LB,LBORNRHI,Exp,15
3.1.3,LB,LBSTRESC,Exp,16
3.1.3,LB,LBSTRESN,Exp,17
3.1.3,LB,LBSTRESU,Exp,18
3.1.3,LB,LBSTNRLO,Exp,19
3.1.3,LB,LBSTNRHI,Exp,20
3.1.3,LB,LBSTNRC,Perm,21
3.1.3,LB,LBNRIND,Exp,22
3.1.3,LB,LBSTAT,Perm,23
3.1.3,LB,LBREASND,Perm,24
3.1.3,LB,LBNAM,Perm,25
3.1.3,LB,LBLOINC,Perm,26
3.1.3,LB,LBSPEC,Perm,27
3.1.3,LB,LBSPCCND,Perm,28
3.1.3,LB,LBMETHOD,Perm,29
3.1.3,LB,LBBLFL,Exp,30
3.1.3,LB,LBFAST,Perm,31
3.1.3,LB,LBDRVFL,Perm,32
3.1.3,LB,LBTOX,Perm,33
3.1.3,LB,LBTOXGR,Perm,34
3.1.3,LB,VISITNUM,Exp,35
3.1.3,LB,VISIT,Perm,36
3.1.3,LB,VISITDY,Perm,37
3.1.3,LB,LBDTC,Exp,38
3.1.3,LB,LBENDTC,Perm,39
3.1.3,LB,LBDY,Perm,40
3.1.3,LB,LBTPT,Perm,41
3.1.3,LB,LBTPTNUM,Perm,42
3.1.3,LB,LBELTM,Perm,43
3.1.3,LB,LBTPTREF,Perm,44
3.1.3,LB,LBRFTDTC,Perm,45
3.1.3,PE,STUDYID,Req,1
3.1.3,PE,DOMAIN,Req,2
3.1.3,PE,USUBJID,Req,3
3.1.3,PE,PESEQ,Req,4
3.1.3,PE,PEGRPID,Perm,5
3.1.3,PE,PESPID,Perm,6
3.1.3,PE,PETESTCD,Req,7
3.1.3,PE,PETEST,Req,8
3.1.3,PE,PEMODIFY,Perm,9
3.1.3,PE,PECAT,Perm,10
3.1.3,PE,PESCAT,Perm,11
3.1.3,PE,PEBODSYS,Perm,12
3.1.3,PE,PEORRES,Exp,13
3.1.3,PE,PEORRESU,Perm,14
3.1.3,PE,PESTRESC,Exp,15
3.1.3,PE,PESTAT,Perm,16
3.1.3,PE,PEREASND,Perm,17
3.1.3,PE,PELOC,Perm,18
3.1.3,PE,PEMETHOD,Perm,19
3.1.3,PE,PEEVAL,Perm,20
3.1.3,PE,VISITNUM,Exp,21
3.1.3,PE,VISIT,Perm,22
3.1.3,PE,VISITDY,Perm,23
3.1.3,PE,PEDTC,Exp,24
3.1.3,PE,PEDY,Perm,25
3.1.3,QS,STUDYID,Req,1
3.1.3,QS,DOMAIN,Req,2
3.1.3,QS,USUBJID,Req,3
3.1.3,QS,QSSEQ,Req,4
3.1.3,QS,QSGRPID,Perm,5
3.1.3,QS,QSSPID,Perm,6
3.1.3,QS,QSTESTCD,Req,7
3.1.3,QS,QSTEST,Req,8
3.1.3,QS,QSCAT,Req,9
3.1.3,QS,QSSCAT,Perm,10
3.1.3,QS,QSORRES,Exp,11
3.1.3,QS,QSORRESU,Perm,12
3.1.3,QS,QSSTRESC,Exp,13
3.1.3,QS,QSSTRESN,Perm,14
3.1.3,QS,QSSTRESU,Perm,15
3.1.3,QS,QSSTAT,Perm,16
3.1.3,QS,QSREASND,Perm,17
3.1.3,QS,QSBLFL,Exp,18
3.1.3,QS,QSDRVFL,Perm,19
3.1.3,QS,VISITNUM,Exp,20
3.1.3,QS,VISIT,Perm,21
3.1.3,QS,VISITDY,Perm,22
3.1.3,QS,QSDTC,Exp,23
3.1.3,QS,QSDY,Perm,24
3.1.3,QS,QSTPT,Perm,25
3.1.3,QS,QSTPTNUM,Perm,26
3.1.3,QS,QSELTM,Perm,27
3.1.3,QS,QSTPTREF,Perm,28
3.1.3,QS,QSRFTDTC,Perm,29
3.1.3,QS,QSEVLINT,Perm,30
3.1.3,SC,STUDYID,Req,1
3.1.3,SC,DOMAIN,Req,2
3.1.3,SC,USUBJID,Req,3
3.1.3,SC,SCSEQ,Req,4
3.1.3,SC,SCGRPID,Perm,5
3.1.3,SC,SCSPID,Perm,6
3.1.3,SC,SCTESTCD,Req,7
3.1.3,SC,SCTEST,Req,8
3.1.3,SC,SCCAT,Perm,9
3.1.3,SC,SCSCAT,Perm,10
3.1.3,SC,SCORRES,Exp,11
3.1.3,SC,SCORRESU,Perm,12
3.1.3,SC,SCSTRESC,Exp,13
3.1.3,SC,SCSTRESN,Perm,14
3.1.3,SC,SCSTRESU,Perm,15
3.1.3,SC,SCSTAT,Perm,16
3.1.3,SC,SCREASND,Perm,17
3.1.3,SC,SCDTC,Perm,18
3.1.3,SC,SCDY,Perm,19
3.1.3,VS,STUDYID,Req,1
3.1.3,VS,DOMAIN,Req,2
3.1.3,VS,USUBJID,Req,3
3.1.3,VS,VSSEQ,Req,4
3.1.3,VS,VSGRPID,Perm,5
3.1.3,VS,VSSPID,Perm,6
3.1.3,VS,VSTESTCD,Req,7
3.1.3,VS,VSTEST,Req,8
3.1.3,VS,VSCAT,Perm,9
3.1.3,VS,VSSCAT,Perm,10
3.1.3,VS,VSPOS,Perm,11
3.1.3,VS,VSORRES,Exp,12
3.1.3,VS,VSORRESU,Exp,13
3.1.3,VS,VSSTRESC,Exp,14
3.1.3,VS,VSSTRESN,Exp,15
3.1.3,VS,VSSTRESU,Exp,16
3.1.3,VS,VSSTAT,Perm,17
3.1.3,VS,VSREASND,Perm,18
3.1.3,VS,VSLOC,Perm,19
3.1.3,VS,VSBLFL,Exp,20
3.1.3,VS,VSDRVFL,Perm,21
3.1.3,VS,VISITNUM,Exp,22
3.1.3,VS,VISIT,Perm,23
3.1.3,VS,VISITDY,Perm,24
3.1.3,VS,VSDTC,Exp,25
3.1.3,VS,VSDY,Perm,26
3.1.3,VS,VSTPT,Perm,27
3.1.3,VS,VSTPTNUM,Perm,28
3.1.3,VS,VSELTM,Perm,29
3.1.3,VS,VSTPTREF,Perm,30
3.1.3,VS,VSRFTDTC,Perm,31
3.1.3,DA,STUDYID,Req,1
3.1.3,DA,DOMAIN,Req,2
3.1.3,DA,USUBJID,Req,3
3.1.3,DA,DASEQ,Req,4
3.1.3,DA,DAGRPID,Perm,5
3.1.3,DA,DAREFID,Perm,6
3.1.3,DA,DASPID,Perm,7
3.1.3,DA,DATESTCD,Req,8
3.1.3,DA,DATEST,Req,9
3.1.3,DA,DACAT,Perm,10
3.1.3,DA,DASCAT,Perm,11
3.1.3,DA,DAORRES,Exp,12
3.1.3,DA,DAORRESU,Perm,13
3.1.3,DA,DASTRESC,Exp,14
3.1.3,DA,DASTRESN,Perm,15
3.1.3,DA,DASTRESU,Perm,16
3.1.3,DA,DASTAT,Perm,17
3.1.3,DA,DAREASND,Perm,18
3.1.3,DA,VISITNUM,Exp,19
3.1.3,DA,VISIT,Perm,20
3.1.3,DA,VISITDY,Perm,21
3.1.3,DA,DADTC,Exp,22
3.1.3,DA,DADY,Perm,23
3.1.3,MB,STUDYID,Req,1
3.1.3,MB,DOMAIN,Req,2
3.1.3,MB,USUBJID,Req,3
3.1.3,MB,MBSEQ,Req,4
3.1.3,MB,MBGRPID,Exp,5
3.1.3,MB,MBREFID,Perm,6
3.1.3,MB,MBSPID,Perm,7
3.1.3,MB,MBTESTCD,Req,8
3.1.3,MB,MBTEST,Req,9
3.1.3,MB,MBCAT,Perm,10
3.1.3,MB,MBSCAT,Perm,11
3.1.3,MB,MBORRES,Exp,12
3.1.3,MB,MBORRESU,Perm,13
3.1.3,MB,MBSTRESC,Exp,14
3.1.3,MB,MBSTRESN,Perm,15
3.1.3,MB,MBSTRESU,Perm,16
3.1.3,MB,MBRESCAT,Exp,17
3.1.3,MB,MBSTAT,Perm,18
3.1.3,MB,MBREASND,Perm,19
3.1.3,MB,MBNAM,Perm,20
3.1.3,MB,MBLOINC,Perm,21
3.1.3,MB,MBSPEC,Perm,22
3.1.3,MB,MBSPCCND,Perm,23
3.1.3,MB,MBLOC,Perm,24
3.1.3,MB,MBMETHOD,Exp,25
3.1.3,MB,MBBLFL,Perm,26
3.1.3,MB,MBDRVFL,Perm,27
3.1.3,MB,VISITNUM,Exp,28
3.1.3,MB,VISIT,Perm,29
3.1.3,MB,VISITDY,Perm,30
3.1.3,MB,MBDTC,Exp,31
3.1.3,MB,MBDY,Perm,32
3.1.3,MB,MBTPT,Perm,33
3.1.3,MB,MBTPTNUM,Perm,34
3.1.3,MB,MBELTM,Perm,35
3.1.3,MB,MBTPTREF,Perm,36
3.1.3,MB,MBRFTDTC,Perm,37
3.1.3,MS,STUDYID,Req,1
3.1.3,MS,DOMAIN,Req,2
3.1.3,MS,USUBJID,Req,3
3.1.3,MS,MSSEQ,Req,4
3.1.3,MS,MSGRPID,Req,5
3.1.3,MS,MSREFID,Perm,6
3.1.3,MS,MSSPID,Perm,7
3.1.3,MS,MSTESTCD,Req,8
3.1.3,MS,MSTEST,Req,9
3.1.3,MS,MSCAT,Req,10
3.1.3,MS,MSSCAT,Perm,11
3.1.3,MS,MSORRES,Exp,12
3.1.3,MS,MSORRESU,Exp,13
3.1.3,MS,MSSTRESC,Exp,14
3.1.3,MS,MSSTRESN,Exp,15
3.1.3,MS,MSSTRESU,Exp,16
3.1.3,MS,MSRESCAT,Exp,17
3.1.3,MS,MSSTAT,Perm,18
3.1.3,MS,MSREASND,Perm,19
3.1.3,MS,MSNAM,Perm,20
3.1.3,MS,MSLOINC,Perm,21
3.1.3,MS,MSMETHOD,Exp,22
3.1.3,MS,MSBLFL,Perm,23
3.1.3,MS,MSDRVFL,Perm,24
3.1.3,MS,VISITNUM,Exp,25
3.1.3,MS,VISIT,Perm,26
3.1.3,MS,VISITDY,Perm,27
3.1.3,MS,MSDTC,Perm,28
3.1.3,MS,MSDY,Perm,29
3.1.3,MS,MSTPT,Perm,30
